gene	mean	EC_2_mean	EC_2_positive_frac	EC_3_mean	EC_3_positive_frac	log2FC	-log10 p-val	is_significant
NFYC	0.21590005	0.24788791	0.3241106719367589	0.17018431	0.21129943502824858	-0.5423242	5.8335323	1
SLC2A1	0.25915292	0.079001166	0.108300395256917	0.51665723	0.49830508474576274	2.7077157	44.55244	1
EBNA1BP2	0.28445312	0.33171907	0.4031620553359684	0.2168894	0.25875706214689265	-0.61277217	9.599325	1
PIK3R3	0.1065044	0.13185224	0.18498023715415018	0.07026628	0.09491525423728814	-0.90705967	7.2595863	1
EFCAB14	0.9479087	1.0854168	0.8490118577075099	0.7513516	0.6350282485875707	-0.53062993	30.539045	1
CYP4X1	0.012464304	0.02063171	0.028458498023715414	0.0007908186	0.0011299435028248588	-4.5405636	7.269149	1
TAL1	0.06249652	0.039947726	0.05849802371541502	0.094726734	0.12429378531073447	1.2435735	7.2995663	1
SPATA6	0.14174372	0.16627395	0.2189723320158103	0.10668	0.13898305084745763	-0.6397881	5.0556192	1
PRPF38A	0.26846105	0.30540195	0.38102766798418974	0.21565828	0.25875706214689265	-0.50176567	6.287301	1
TUT4	0.34424084	0.39159375	0.45138339920948617	0.27654278	0.32090395480225986	-0.50170183	8.097403	1
ECHDC2	0.049900092	0.065852664	0.09881422924901186	0.027098382	0.03728813559322034	-1.2779101	6.33172	1
YIPF1	0.19892076	0.23491882	0.308300395256917	0.14747268	0.18531073446327684	-0.67135066	7.833644	1
HSPB11	0.20685266	0.24788435	0.33043478260869563	0.14820921	0.18757062146892656	-0.74164087	10.144701	1
SSBP3	0.4084888	0.47568315	0.5367588932806324	0.3124296	0.3559322033898305	-0.6063113	14.468141	1
ACOT11	0.12592845	0.090641156	0.13122529644268774	0.17636468	0.21468926553672316	0.95955044	9.019935	1
DHCR24	0.19350219	0.23547676	0.29960474308300394	0.13351114	0.16271186440677965	-0.81815696	10.369231	1
PLPP3	1.1289614	0.8585628	0.7272727272727273	1.5154685	0.8564971751412429	0.81969535	44.55244	1
PRKAA2	0.012839541	0.0020342185	0.0023715415019762848	0.02828455	0.030508474576271188	3.733326	5.082444	1
NFIA	0.48440146	0.689212	0.6537549407114625	0.19163293	0.2192090395480226	-1.8460592	44.55244	1
NFIA-AS2	0.09763045	0.14230216	0.19130434782608696	0.0337707	0.04180790960451977	-2.0718613	23.706337	1
L1TD1	0.0110700065	0.018164054	0.025296442687747035	0.00093074556	0.0011299435028248588	-4.147247	5.8949738	1
DOCK7	0.14894849	0.20436352	0.266403162055336	0.06974638	0.09265536723163842	-1.5495862	24.454119	1
PGM1	0.17246966	0.11463689	0.15731225296442689	0.25513712	0.2858757062146893	1.1535088	16.08299	1
ROR1	0.094072014	0.13574244	0.18814229249011857	0.034502544	0.04745762711864407	-1.9729843	21.955976	1
AK4	0.30548227	0.118450716	0.15968379446640316	0.5728188	0.5581920903954802	2.2728264	44.55244	1
PDE4B	0.27640817	0.17401767	0.22529644268774704	0.42276028	0.4327683615819209	1.2801183	31.491278	1
SGIP1	0.08591985	0.054240413	0.07509881422924901	0.13119851	0.16045197740112993	1.272753	9.551157	1
GNG12	0.20711958	0.2611185	0.33438735177865614	0.12994117	0.16271186440677965	-1.0062885	16.621937	1
NEXN	0.059729107	0.07994115	0.11383399209486166	0.030838747	0.0384180790960452	-1.3713272	7.8769383	1
IFI44L	0.015667439	0.024852864	0.04189723320158103	0.0025387346	0.0022598870056497176	-3.2412872	7.698789	1
TTLL7	0.21516426	0.25171098	0.3217391304347826	0.16293234	0.2	-0.627183	7.4792914	1
PRKACB	0.17799209	0.20711361	0.2758893280632411	0.13637297	0.17175141242937852	-0.60250354	5.8010473	1
CCN1	0.48673737	0.60122	0.5897233201581028	0.32308337	0.3107344632768362	-0.8957801	28.636448	1
LMO4	0.33014813	0.38120878	0.4268774703557312	0.2571522	0.2983050847457627	-0.5677763	9.307029	1
RBMXL1	0.07303813	0.09421659	0.13280632411067195	0.04276153	0.05875706214689266	-1.1378281	7.512583	1
GBP1	0.027140897	0.042627484	0.06324110671936758	0.0050055264	0.006779661016949152	-3.065033	11.345216	1
GBP4	0.053843185	0.0201505	0.030039525691699605	0.10200296	0.11638418079096045	2.3339953	12.563507	1
LRRC8B	0.16219775	0.11687613	0.16047430830039525	0.2269789	0.2598870056497175	0.95697945	10.851019	1
LRRC8C	0.27683896	0.23043527	0.2972332015810277	0.34316862	0.37401129943502825	0.5743504	8.079987	1
EPHX4	0.16848065	0.2112626	0.2782608695652174	0.10733564	0.14124293785310735	-0.9762473	13.071424	1
GCLM	0.51658005	0.5915501	0.6007905138339921	0.40940568	0.43050847457627117	-0.5308609	14.004985	1
SNX7	0.37050378	0.42283654	0.49881422924901186	0.29568732	0.34011299435028247	-0.51588094	9.790258	1
VCAM1	0.040929176	0.057930995	0.0782608695652174	0.016628047	0.020338983050847456	-1.7945547	7.8720183	1
OLFM3	0.015422223	0.026212256	0.03715415019762846	1.0477379e-09	0.0	-8.039577	9.3396	1
COL11A1	0.3800954	0.17220756	0.22055335968379447	0.6772441	0.5672316384180791	1.974903	44.55244	1
PRMT6	0.047224652	0.062753856	0.09802371541501977	0.025028056	0.0327683615819209	-1.3227023	6.427876	1
NTNG1	0.026305994	0.03719324	0.06007905138339921	0.010744854	0.013559322033898305	-1.7819036	6.094475	1
GSTM4	0.041691117	0.05516363	0.0774703557312253	0.02243457	0.030508474576271188	-1.2941904	5.1575046	1
GSTM3	0.2791524	0.33672562	0.40948616600790516	0.19685486	0.23389830508474577	-0.77413684	14.315132	1
CSF1	0.030297363	0.048067093	0.07272727272727272	0.0048984587	0.00903954802259887	-3.2684927	14.317189	1
DRAM2	0.23760997	0.19649231	0.266403162055336	0.2963897	0.3367231638418079	0.592775	7.45271	1
OLFML3	0.10451095	0.1631049	0.21106719367588933	0.020751398	0.02937853107344633	-2.9684684	38.62224	1
SYT6	0.011635537	0.019776387	0.028458498023715414	1.0477379e-09	0.0	-7.6348968	8.280521	1
NGF	0.021963656	0.037330102	0.05375494071146245	1.0477379e-09	0.0	-8.54804	14.5440445	1
PTGFRN	0.16525133	0.20570007	0.2727272727272727	0.10744148	0.14576271186440679	-0.93635035	12.035117	1
TBX15	0.03392789	0.045792002	0.06403162055335969	0.016970465	0.024858757062146894	-1.4267404	5.1772776	1
ZNF697	0.06591699	0.09147738	0.13517786561264822	0.029379431	0.04067796610169491	-1.6352826	12.44031	1
PHGDH	0.17747906	0.24795443	0.31462450592885377	0.07675038	0.08022598870056497	-1.6905324	30.048677	1
NOTCH2	0.14742514	0.24106838	0.3098814229249012	0.013581859	0.020338983050847456	-4.1397047	44.55244	1
TXNIP	0.72644335	0.48733708	0.4924901185770751	1.0682122	0.7446327683615819	1.1320455	44.55244	1
NBPF10	0.016413476	0.025422823	0.03715415019762846	0.0035365	0.005649717514124294	-2.8111653	6.6625896	1
NOTCH2NLA	0.027905196	0.044971716	0.06877470355731226	0.0035114358	0.005649717514124294	-3.641578	14.865486	1
BCL9	0.05734215	0.0733047	0.1067193675889328	0.034526154	0.04632768361581921	-1.0840101	5.429072	1
NBPF14	0.056083094	0.09288394	0.13359683794466404	0.003481537	0.005649717514124294	-4.698331	32.621647	1
AC245297.3	0.105125494	0.14279804	0.1976284584980237	0.05127046	0.06892655367231638	-1.4759753	16.199682	1
NOTCH2NLC	0.015970869	0.026280435	0.03873517786561265	0.0012354263	0.0022598870056497176	-4.304096	9.522788	1
NBPF19	0.043020755	0.06940057	0.09644268774703557	0.0053148237	0.011299435028248588	-3.6820385	21.49803	1
SV2A	0.15416692	0.11844387	0.1707509881422925	0.20522892	0.24180790960451978	0.79251575	7.869299	1
VPS45	0.113390416	0.13805209	0.18972332015810275	0.07813293	0.10508474576271186	-0.8204095	6.5282907	1
ECM1	0.14976685	0.10819792	0.15177865612648223	0.20918329	0.23954802259887006	0.9504516	10.125985	1
C1orf56	0.19244407	0.22721818	0.25059288537549407	0.14274517	0.16836158192090395	-0.67026085	6.2591505	1
SELENBP1	0.031746794	0.047000192	0.06640316205533597	0.009944806	0.014689265536723164	-2.2292833	9.201753	1
S100A4	0.41958144	0.33012566	0.31778656126482213	0.54743654	0.34350282485875705	0.7295031	9.253319	1
S100A16	1.1317405	0.9076382	0.7723320158102767	1.4520675	0.9016949152542373	0.6778597	44.55244	1
SHE	0.23909785	0.19328943	0.25612648221343876	0.304581	0.34689265536723163	0.65579045	8.948297	1
KCNN3	0.4163345	0.3050711	0.3841897233201581	0.57536495	0.5570621468926553	0.91510993	29.824068	1
CKS1B	0.24469273	0.2890102	0.3383399209486166	0.18135199	0.21016949152542372	-0.6720316	8.548479	1
EFNA3	0.030321281	0.014959409	0.02450592885375494	0.05227945	0.06327683615819209	1.7983358	5.8971744	1
EFNA1	0.36167035	0.30237967	0.3660079051383399	0.44641256	0.46779661016949153	0.56186265	10.414061	1
GBA	0.11056061	0.13669476	0.19367588932806323	0.07319841	0.10282485875706214	-0.9001591	7.701684	1
MEX3A	0.1867556	0.2174759	0.2909090909090909	0.142851	0.17740112994350282	-0.6059982	6.0408506	1
C1orf61	0.015093734	0.0037380268	0.005533596837944664	0.031325474	0.03728813559322034	3.033498	5.6033173	1
GPATCH4	0.16297926	0.19829398	0.25770750988142294	0.11250693	0.14689265536723164	-0.8170726	8.892974	1
BCAN	0.028478831	0.04140836	0.0616600790513834	0.009998462	0.015819209039548022	-2.0392663	7.849124	1
NES	0.7788881	0.93318504	0.775494071146245	0.55832964	0.5412429378531074	-0.74094224	43.552444	1
CRABP2	0.084656514	0.11386447	0.1509881422924901	0.04290038	0.05084745762711865	-1.4061627	10.721177	1
PEAR1	0.14085136	0.10482615	0.14782608695652175	0.19234414	0.2305084745762712	0.87506545	8.46995	1
VANGL2	0.05859266	0.075272344	0.10513833992094862	0.034751624	0.05084745762711865	-1.1128093	5.8237033	1
F11R	0.41114298	0.34547645	0.4134387351778656	0.50499564	0.5163841807909605	0.5475518	11.88154	1
APOA2	0.01711759	0.0005771482	0.0007905138339920949	0.040760156	0.05310734463276836	5.915079	10.053895	1
FCGR2A	0.011938871	0.018566852	0.028458498023715414	0.0024657627	0.004519774011299435	-2.863019	5.582129	1
OLFML2B	0.028841222	0.049019247	0.06877470355731226	1.0477379e-09	0.0	-8.940129	18.591616	1
DDR2	0.11146498	0.17969126	0.23557312252964427	0.01393717	0.01807909604519774	-3.678999	44.55244	1
HSD17B7	0.050267223	0.06942542	0.10039525691699605	0.022883633	0.03389830508474576	-1.5969337	9.215547	1
ILDR2	0.03259346	0.05044711	0.07035573122529644	0.0070747053	0.010169491525423728	-2.8166373	12.28312	1
ATP1B1	0.540383	0.4458632	0.4798418972332016	0.6754774	0.5853107344632769	0.59919655	17.034874	1
PRRX1	0.043182597	0.069397286	0.09407114624505929	0.0057126842	0.00903954802259887	-3.5796802	19.63365	1
DNM3OS	0.24862933	0.32963267	0.3841897233201581	0.1328493	0.1480225988700565	-1.3104205	27.8611	1
PIGC	0.1664068	0.19612314	0.2671936758893281	0.123936504	0.1615819209039548	-0.6617304	6.6290874	1
ANGPTL1	0.019491617	0.031381924	0.04426877470355731	0.0024966688	0.003389830508474576	-3.5997899	9.420592	1
GLUL	0.27787453	0.32659605	0.3976284584980237	0.20823026	0.2497175141242938	-0.6490766	10.318747	1
RGS16	0.15243001	0.21827677	0.2766798418972332	0.058317486	0.059887005649717516	-1.9023472	29.480783	1
C1orf21	0.2203004	0.16362923	0.21818181818181817	0.30131057	0.30056497175141245	0.88041806	11.603881	1
IVNS1ABP	0.9958544	0.6731269	0.6387351778656126	1.4571569	0.8723163841807909	1.1140906	44.55244	1
RGS2	0.06344498	0.08118477	0.108300395256917	0.03808591	0.04519774011299435	-1.0899446	5.137324	1
GLRX2	0.23254304	0.2747296	0.34703557312252964	0.17224969	0.21016949152542372	-0.6731987	9.208525	1
CFH	0.03330137	0.04870883	0.07193675889328063	0.011279103	0.014689265536723164	-2.1007555	8.732507	1
C1orf53	0.059871275	0.082659	0.11462450592885376	0.027299652	0.03728813559322034	-1.5947586	10.105494	1
MIR181A1HG	0.21342978	0.2645342	0.3209486166007905	0.14038841	0.1694915254237288	-0.91354835	13.72551	1
TNNT2	0.10024215	0.01523979	0.014229249011857707	0.22174203	0.25649717514124293	3.8541822	42.527138	1
TNNI1	0.10942561	0.049259625	0.06482213438735178	0.19542305	0.22937853107344633	1.9859353	23.44878	1
IPO9	0.2657631	0.32551125	0.4031620553359684	0.18035932	0.2192090395480226	-0.85147685	16.081171	1
TIMM17A	0.3999639	0.45786595	0.5288537549407115	0.3171864	0.3649717514124294	-0.5294547	11.389089	1
BTG2	0.23837318	0.28321248	0.34782608695652173	0.17428811	0.20677966101694914	-0.7000925	9.67757	1
REN	0.03905044	0.06399144	0.05928853754940711	0.0034011013	0.004519774011299435	-4.194251	10.708662	1
PLEKHA6	0.01041816	0.01717544	0.025296442687747035	0.00076027197	0.0011299435028248588	-4.3277855	6.271631	1
LRRN2	0.018375907	0.030343866	0.048221343873517786	0.0012699902	0.0022598870056497176	-4.473914	11.473192	1
KLHDC8A	0.039506856	0.012611191	0.021343873517786563	0.07795127	0.09943502824858758	2.6183228	13.313533	1
RAB7B	0.009829686	0.01564824	0.025296442687747035	0.0015135893	0.003389830508474576	-3.2868452	5.499633	1
YOD1	0.10473941	0.08162508	0.11620553359683794	0.13777407	0.17401129943502824	0.75450027	5.0334806	1
CAMK1G	0.008831861	0.014636423	0.019762845849802372	0.0005357653	0.0011299435028248588	-4.534748	5.4321246	1
G0S2	0.09970739	0.1596446	0.1857707509881423	0.0140278395	0.0192090395480226	-3.4991546	36.352417	1
SYT14	0.024926374	0.03522996	0.052964426877470355	0.010199517	0.013559322033898305	-1.7783155	5.545517	1
SERTAD4	0.010351221	0.017120106	0.023715415019762844	0.00067674636	0.0011299435028248588	-4.4705067	6.060273	1
DTL	0.013653953	0.021550735	0.030039525691699605	0.0023672853	0.004519774011299435	-3.1334195	6.358375	1
PPP2R5A	0.21511534	0.16682333	0.22687747035573122	0.28414762	0.3333333333333333	0.7679626	10.936933	1
VASH2	0.025221022	0.03910631	0.05612648221343874	0.005374539	0.007909604519774011	-2.8402765	10.046877	1
CENPF	0.11139169	0.15601549	0.12569169960474308	0.047600336	0.04180790960451977	-1.7105422	10.434668	1
GPATCH2	0.30667958	0.3489908	0.4276679841897233	0.24619508	0.2858757062146893	-0.5032145	7.3231215	1
TGFB2	0.03950478	0.05548614	0.0774703557312253	0.016662285	0.023728813559322035	-1.7295065	7.761275	1
LYPLAL1	0.21294227	0.24878189	0.324901185770751	0.16172084	0.20564971751412428	-0.6210638	7.4577208	1
MARK1	0.060882445	0.08508898	0.12094861660079051	0.026281567	0.03615819209039548	-1.6911366	11.89487	1
HLX	0.63999575	0.5172589	0.5367588932806324	0.8154267	0.6621468926553672	0.65656674	25.455105	1
SUSD4	0.02310384	0.037974577	0.05454545454545454	0.0018487555	0.003389830508474576	-4.2882032	12.744255	1
ENAH	0.24172413	0.29655918	0.35889328063241105	0.16335008	0.19096045197740114	-0.8599563	13.75707	1
TMEM63A	0.10895116	0.13839579	0.19446640316205532	0.06685705	0.09378531073446328	-1.0485342	9.838612	1
PARP1	0.47224087	0.5803177	0.6102766798418973	0.31774396	0.36610169491525424	-0.8687729	33.382217	1
OBSCN	0.06793015	0.087034725	0.12173913043478261	0.040619273	0.05423728813559322	-1.0975358	6.228451	1
FAM89A	0.41575152	0.48357698	0.5359683794466403	0.3187886	0.33559322033898303	-0.60099137	13.011793	1
EGLN1	0.32153904	0.24219304	0.31699604743083004	0.43495077	0.45875706214689266	0.8444307	19.625109	1
AKT3	0.4065942	0.33455947	0.4205533596837945	0.50955135	0.519774011299435	0.6068169	14.369007	1
KIF26B	0.060148746	0.0879415	0.11699604743083004	0.020422833	0.02937853107344633	-2.1009538	15.037113	1
ADI1	0.48584604	0.58775723	0.6142292490118577	0.3401626	0.38192090395480227	-0.78881735	28.560083	1
RNF144A	0.12813254	0.15759113	0.20632411067193676	0.08602138	0.1096045197740113	-0.8726582	7.626927	1
ID2	0.24559984	0.18055548	0.22608695652173913	0.33857897	0.32090395480225986	0.9066773	12.973993	1
IAH1	0.2828581	0.33336684	0.4039525691699605	0.21065725	0.25649717514124293	-0.661961	11.048853	1
HPCAL1	0.11290747	0.07788181	0.11067193675889328	0.16296837	0.20112994350282487	1.0642673	9.585286	1
ODC1	0.17995772	0.22713587	0.2885375494071146	0.11252906	0.1367231638418079	-1.0126114	13.170419	1
TRIB2	0.24988313	0.37407666	0.4268774703557312	0.072357796	0.096045197740113	-2.3685067	44.55244	1
AC064875.1	0.012707293	0.020982858	0.03241106719367589	0.00087919744	0.0011299435028248588	-4.4283266	8.054359	1
LRATD1	0.14651197	0.17820463	0.2276679841897233	0.10121409	0.11186440677966102	-0.8155093	6.966144	1
MYCN	0.039109703	0.016945612	0.02450592885375494	0.070790716	0.08700564971751412	2.0561962	8.933505	1
RDH14	0.21800056	0.25475264	0.3367588932806324	0.16547437	0.21468926553672316	-0.6221838	7.8848825	1
OSR1	0.017863594	0.028171033	0.04031620553359684	0.0031311456	0.004519774011299435	-3.129207	8.067007	1
RHOB	0.5212454	0.6196151	0.6158102766798419	0.38062412	0.3943502824858757	-0.7028593	22.988945	1
KLHL29	0.0218508	0.03192342	0.048221343873517786	0.0074540935	0.010169491525423728	-2.083797	5.923988	1
TP53I3	0.5565069	0.6485607	0.6403162055335968	0.42491442	0.45084745762711864	-0.60995233	20.313667	1
PTRHD1	0.35485744	0.43188784	0.5027667984189723	0.2447369	0.3016949152542373	-0.81916964	21.699263	1
ADCY3	0.04078223	0.058857456	0.08300395256916997	0.014946764	0.023728813559322035	-1.970221	10.221473	1
DNMT3A	0.19157363	0.23641357	0.30513833992094863	0.12748687	0.1638418079096045	-0.890443	12.438702	1
MAPRE3	0.12315205	0.15101339	0.20948616600790515	0.083323255	0.10847457627118644	-0.85711	7.481256	1
EMILIN1	0.15414156	0.22799356	0.291699604743083	0.048586626	0.05649717514124294	-2.2280283	40.178608	1
SLC5A6	0.06677811	0.08717491	0.12094861660079051	0.037620597	0.05310734463276836	-1.2102144	7.400379	1
FOSL2	0.26595515	0.19328952	0.25375494071146243	0.36982444	0.41129943502824856	0.935721	19.214745	1
GALNT14	0.021829585	0.0047948756	0.007905138339920948	0.046178743	0.05536723163841808	3.2410057	8.262942	1
EHD3	0.19845197	0.08273242	0.12094861660079051	0.36386237	0.3016949152542373	2.1355217	34.055206	1
RASGRP3	0.9338159	0.7634203	0.7162055335968379	1.1773728	0.8429378531073446	0.62495536	44.55244	1
CYP1B1	0.06761784	0.11256281	0.14308300395256918	0.0033676708	0.005649717514124294	-5.0219007	33.69509	1
DHX57	0.12834115	0.15179686	0.20948616600790515	0.09481095	0.12768361581920903	-0.67844564	5.3486257	1
MORN2	0.19697818	0.2298263	0.3090909090909091	0.15003254	0.18983050847457628	-0.61493474	6.8090143	1
TMEM178A	0.08311056	0.10952148	0.14071146245059288	0.0453524	0.05649717514124294	-1.2701021	9.016482	1
SLC8A1	0.069222525	0.09442881	0.12964426877470356	0.03318913	0.0384180790960452	-1.5057029	9.844901	1
PKDCC	0.07586984	0.09817438	0.14150197628458497	0.04398271	0.05875706214689266	-1.1566024	7.7525587	1
EML4	0.280371	0.32296208	0.4	0.21948938	0.2542372881355932	-0.557003	7.916565	1
OXER1	0.009250011	0.015721936	0.02292490118577075	1.0477379e-09	0.0	-7.305767	6.617531	1
HAAO	0.023137435	0.036817014	0.052964426877470355	0.003584949	0.005649717514124294	-3.3245692	10.467225	1
PLEKHH2	0.06957753	0.112172216	0.14782608695652175	0.008686912	0.011299435028248588	-3.6755009	30.907463	1
NRXN1	0.16686325	0.250616	0.2656126482213439	0.047156632	0.04745762711864407	-2.4074652	38.41277	1
CHAC2	0.03712517	0.049087625	0.07430830039525692	0.020026997	0.02824858757062147	-1.2891635	5.0399017	1
EML6	0.026480848	0.043113425	0.05928853754940711	0.0027074178	0.004519774011299435	-3.9441638	12.918274	1
COMMD1	0.43115053	0.49069563	0.5430830039525691	0.34602466	0.4	-0.50383073	11.250485	1
MDH1	0.4666543	0.57274264	0.6047430830039525	0.3150018	0.3728813559322034	-0.862321	32.79342	1
MEIS1	0.17647836	0.24447867	0.30355731225296445	0.07928718	0.09717514124293786	-1.6233207	29.486374	1
MEIS1-AS2	0.012975783	0.019928146	0.02766798418972332	0.0030390248	0.004519774011299435	-2.6736405	5.0537663	1
ANTXR1	0.2621506	0.4104227	0.4490118577075099	0.05019251	0.06666666666666667	-3.0290465	44.55244	1
GFPT1	0.31604683	0.26623714	0.34466403162055337	0.38724026	0.42259887005649716	0.54034793	8.588799	1
ANXA4	0.29651877	0.37523896	0.4505928853754941	0.18398623	0.22033898305084745	-1.0278122	25.313307	1
TIA1	0.29695433	0.34651697	0.40948616600790516	0.22610465	0.27570621468926554	-0.61571354	10.049843	1
DYSF	0.59812963	0.4999847	0.5478260869565217	0.7384093	0.6531073446327683	0.5624437	20.04611	1
WDR54	0.46352196	0.2973534	0.37628458498023715	0.701035	0.6576271186440678	1.2370287	44.55244	1
HK2	0.050863467	0.019844167	0.028458498023715414	0.095201954	0.11412429378531073	2.2565389	12.631398	1
POLE4	0.28051564	0.3542926	0.4300395256916996	0.17505445	0.21581920903954802	-1.0167208	23.72575	1
EVA1A	0.1066801	0.15203825	0.20395256916996046	0.041839365	0.05310734463276836	-1.8590059	22.60548	1
MAT2A	0.46928737	0.61381406	0.6158102766798419	0.2626896	0.30621468926553674	-1.2241286	44.55244	1
GGCX	0.17290623	0.20723088	0.27035573122529644	0.12384973	0.16045197740112993	-0.7421799	7.989605	1
ST3GAL5	0.18227448	0.21153504	0.2758893280632411	0.1404564	0.18192090395480226	-0.5904294	5.7256017	1
RMND5A	0.27016526	0.22604364	0.2948616600790514	0.333236	0.3706214689265537	0.5597377	7.6283092	1
CYTOR	0.8725335	1.0383589	0.8158102766798419	0.63549757	0.5898305084745763	-0.7082586	44.55244	1
KRCC1	0.2097568	0.24694848	0.3209486166007905	0.15660274	0.18870056497175142	-0.65676373	7.802861	1
DUSP2	0.027654016	0.043263175	0.06798418972332015	0.005343416	0.007909604519774011	-2.9938862	11.945786	1
SEMA4C	0.25634623	0.19552246	0.26324110671936757	0.34329042	0.3751412429378531	0.8117777	13.880149	1
UNC50	0.3102114	0.36826804	0.4458498023715415	0.22721596	0.2734463276836158	-0.69644886	13.775666	1
TXNDC9	0.5968397	0.68593997	0.6774703557312253	0.46946952	0.5050847457627119	-0.546954	19.435738	1
AFF3	0.024393663	0.040562283	0.05928853754940711	0.0012834074	0.0022598870056497176	-4.8773932	14.6263275	1
PDCL3	0.31103176	0.37359256	0.45770750988142295	0.22159739	0.2711864406779661	-0.75326	16.02438	1
ST6GAL2	0.040962845	0.065972686	0.09249011857707509	0.0052151303	0.00903954802259887	-3.6358771	18.565798	1
SLC5A7	0.030461116	0.050957035	0.06877470355731226	0.0011655095	0.0022598870056497176	-5.3343196	17.054523	1
